Year,State,Topic,Mortality,Gender,Race,
2017,PA,Heart Disease Mortality,,Overall,Black,
2017,PA,Heart Disease Mortality,363,Overall,Black,
2017,PA,Heart Disease Mortality,454.1,Overall,Black,
2017,PA,Heart Disease Mortality,,Overall,Black,
2017,PA,Heart Disease Mortality,441.1,Overall,Black,
2017,PA,Heart Disease Mortality,446.6,Overall,Black,
2017,PA,Heart Disease Mortality,393,Overall,Black,
2017,PA,Heart Disease Mortality,643.8,Overall,Black,
2017,PA,Heart Disease Mortality,457.3,Overall,Black,
2017,PA,Heart Disease Mortality,,Overall,Black,
2017,PA,Heart Disease Mortality,553.9,Overall,Black,
2017,PA,Heart Disease Mortality,342.4,Overall,Black,
2017,PA,Heart Disease Mortality,347.7,Overall,Black,
2017,PA,Heart Disease Mortality,541.6,Overall,Black,
2017,PA,Heart Disease Mortality,412.8,Overall,Black,
2017,PA,Heart Disease Mortality,277.6,Overall,Black,
2017,PA,Heart Disease Mortality,334.2,Overall,Black,
2017,PA,Heart Disease Mortality,426.6,Overall,Black,
2017,PA,Heart Disease Mortality,,Overall,Black,
2017,PA,Heart Disease Mortality,552,Overall,Black,
2017,PA,Heart Disease Mortality,335.5,Overall,Black,
2017,PA,Heart Disease Mortality,316.8,Overall,Black,
2017,PA,Heart Disease Mortality,370,Overall,Black,
2017,PA,Heart Disease Mortality,550.6,Overall,Black,
2017,PA,Heart Disease Mortality,292.4,Overall,Black,
2017,PA,Heart Disease Mortality,925.6,Overall,Black,
2017,PA,Heart Disease Mortality,460.4,Overall,Black,
2017,PA,Heart Disease Mortality,481.8,Overall,Black,
2017,PA,Heart Disease Mortality,358,Overall,Black,
2017,PA,Heart Disease Mortality,400.1,Overall,Black,
2017,PA,Heart Disease Mortality,1764.2,Overall,Black,
2017,PA,Heart Disease Mortality,443.4,Overall,Black,
2017,PA,Heart Disease Mortality,476.9,Overall,Black,
2017,PA,Heart Disease Mortality,,Overall,Black,
2017,PA,Heart Disease Mortality,335.7,Overall,Black,
2017,PA,Heart Disease Mortality,427.9,Overall,Black,
2017,PA,Heart Disease Mortality,233.5,Overall,Black,
2017,PA,Heart Disease Mortality,474,Overall,Black,
2017,PA,Heart Disease Mortality,368.4,Overall,Black,
2017,PA,Heart Disease Mortality,479.3,Overall,Black,
2017,PA,Heart Disease Mortality,342.4,Overall,Black,
2017,PA,Heart Disease Mortality,481.5,Overall,Black,
2017,PA,Heart Disease Mortality,358.1,Overall,Black,
2017,PA,Heart Disease Mortality,338.2,Overall,Black,
2017,LA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,LA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,LA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,LA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,LA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,LA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,LA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,PA,Heart Disease Mortality,115.4,Female,Asian and Pacific Islander,
2017,LA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,LA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,LA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,LA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,LA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,LA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MA,Heart Disease Mortality,,Male,Hispanic,
2017,MA,Heart Disease Mortality,,Male,Hispanic,
2017,MA,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,MA,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,MA,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,MA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MA,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,Hispanic,
2017,MD,Heart Disease Mortality,,Male,Hispanic,
2017,MD,Heart Disease Mortality,,Male,Hispanic,
2017,MD,Heart Disease Mortality,,Male,Hispanic,
2017,MD,Heart Disease Mortality,,Male,Hispanic,
2017,MD,Heart Disease Mortality,,Male,Hispanic,
2017,MD,Heart Disease Mortality,,Male,Hispanic,
2017,MD,Heart Disease Mortality,,Male,Hispanic,
2017,MD,Heart Disease Mortality,,Male,Hispanic,
2017,MD,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,MD,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,MD,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,MD,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,MD,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,MD,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,MD,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,MD,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,MD,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,MD,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,PA,Heart Disease Mortality,285.6,Female,Black,
2017,PA,Heart Disease Mortality,369.1,Female,Black,
2017,PA,Heart Disease Mortality,371.8,Female,Black,
2017,PA,Heart Disease Mortality,372.5,Female,Black,
2017,PA,Heart Disease Mortality,484.4,Female,Black,
2017,PA,Heart Disease Mortality,315.9,Female,Black,
2017,PA,Heart Disease Mortality,508,Female,Black,
2017,PA,Heart Disease Mortality,337.7,Female,Black,
2017,PA,Heart Disease Mortality,309.9,Female,Black,
2017,PA,Heart Disease Mortality,373.8,Female,Black,
2017,PA,Heart Disease Mortality,415.5,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,261.3,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,334.2,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,472.9,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,417.2,Female,Black,
2017,PA,Heart Disease Mortality,330.2,Female,Black,
2017,PA,Heart Disease Mortality,315.3,Female,Black,
2017,PA,Heart Disease Mortality,355.2,Female,Black,
2017,PA,Heart Disease Mortality,291.4,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,321.4,Female,Black,
2017,PA,Heart Disease Mortality,345.8,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,312.9,Female,Black,
2017,PA,Heart Disease Mortality,277.1,Female,Black,
2017,PA,Heart Disease Mortality,285.1,Female,Black,
2017,PA,Heart Disease Mortality,386.5,Female,Black,
2017,PA,Heart Disease Mortality,395.9,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,307.2,Female,Black,
2017,PA,Heart Disease Mortality,278.2,Female,Black,
2017,PA,Heart Disease Mortality,463.9,Female,Black,
2017,PA,Heart Disease Mortality,332.8,Female,Black,
2017,PA,Heart Disease Mortality,272.1,Female,Black,
2017,PA,Heart Disease Mortality,304.7,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,390.1,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,273.4,Female,Black,
2017,PA,Heart Disease Mortality,294.5,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,256.2,Female,Black,
2017,PA,Heart Disease Mortality,369.1,Female,Black,
2017,PA,Heart Disease Mortality,353.5,Female,Black,
2017,PA,Heart Disease Mortality,372.4,Female,Black,
2017,PA,Heart Disease Mortality,327,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,398.9,Female,Black,
2017,PA,Heart Disease Mortality,,Female,Black,
2017,PA,Heart Disease Mortality,200.1,Female,Black,
2017,PA,Heart Disease Mortality,409.7,Female,Black,
2017,PA,Heart Disease Mortality,423.4,Female,Black,
2017,PA,Heart Disease Mortality,268.3,Female,Black,
2017,PA,Heart Disease Mortality,335,Female,Black,
2017,PA,Heart Disease Mortality,372.2,Female,Black,
2017,PA,Heart Disease Mortality,286.8,Female,Black,
2017,PA,Heart Disease Mortality,373.5,Female,Black,
2017,PA,Heart Disease Mortality,361.7,Female,Black,
2017,PA,Heart Disease Mortality,277.9,Female,Black,
2017,PA,Heart Disease Mortality,181.3,Overall,Hispanic,
2017,PA,Heart Disease Mortality,172.7,Overall,Hispanic,
2017,PA,Heart Disease Mortality,159.6,Overall,Hispanic,
2017,PA,Heart Disease Mortality,184.9,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,212.8,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,137.4,Overall,Hispanic,
2017,PA,Heart Disease Mortality,160.3,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,229.3,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,169,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,213.4,Overall,Hispanic,
2017,PA,Heart Disease Mortality,194.3,Overall,Hispanic,
2017,PA,Heart Disease Mortality,345,Overall,Hispanic,
2017,PA,Heart Disease Mortality,273.8,Overall,Hispanic,
2017,PA,Heart Disease Mortality,193.7,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,241.3,Overall,Hispanic,
2017,PA,Heart Disease Mortality,146.8,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,96.6,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,260.2,Overall,Hispanic,
2017,PA,Heart Disease Mortality,195.9,Overall,Hispanic,
2017,PA,Heart Disease Mortality,276.5,Overall,Hispanic,
2017,PA,Heart Disease Mortality,232.9,Overall,Hispanic,
2017,PA,Heart Disease Mortality,198.2,Overall,Hispanic,
2017,PA,Heart Disease Mortality,176.7,Overall,Hispanic,
2017,PA,Heart Disease Mortality,287.4,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,211.4,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,180.1,Overall,Hispanic,
2017,PA,Heart Disease Mortality,192.3,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,246.5,Overall,Hispanic,
2017,PA,Heart Disease Mortality,280.3,Overall,Hispanic,
2017,PA,Heart Disease Mortality,208.1,Overall,Hispanic,
2017,PA,Heart Disease Mortality,261.9,Overall,Hispanic,
2017,PA,Heart Disease Mortality,166.2,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,231.9,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,255.4,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,284,Overall,Hispanic,
2017,PA,Heart Disease Mortality,,Overall,Hispanic,
2017,PA,Heart Disease Mortality,275.2,Overall,Hispanic,
2017,PA,Heart Disease Mortality,157.3,Overall,Hispanic,
2017,PA,Heart Disease Mortality,174.4,Overall,Hispanic,
2017,PA,Heart Disease Mortality,163.3,Overall,Hispanic,
2017,PA,Heart Disease Mortality,255.7,Overall,Hispanic,
2017,PA,Heart Disease Mortality,175.4,Overall,Hispanic,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,MD,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Black,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Hispanic,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,PA,Heart Disease Mortality,111,Female,Hispanic,
2017,PA,Heart Disease Mortality,136.5,Female,Hispanic,
2017,PA,Heart Disease Mortality,134.2,Female,Hispanic,
2017,PA,Heart Disease Mortality,138,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,156.7,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,139.1,Female,Hispanic,
2017,PA,Heart Disease Mortality,123.8,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,152,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,151.9,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,213.6,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,288.3,Female,Hispanic,
2017,PA,Heart Disease Mortality,224.2,Female,Hispanic,
2017,PA,Heart Disease Mortality,167.7,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,60,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,43,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,169.5,Female,Hispanic,
2017,PA,Heart Disease Mortality,179.1,Female,Hispanic,
2017,PA,Heart Disease Mortality,167.5,Female,Hispanic,
2017,PA,Heart Disease Mortality,184.5,Female,Hispanic,
2017,PA,Heart Disease Mortality,136.2,Female,Hispanic,
2017,PA,Heart Disease Mortality,163.7,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,172.9,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,163.5,Female,Hispanic,
2017,PA,Heart Disease Mortality,151.5,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,171.8,Female,Hispanic,
2017,PA,Heart Disease Mortality,247.7,Female,Hispanic,
2017,PA,Heart Disease Mortality,184.3,Female,Hispanic,
2017,PA,Heart Disease Mortality,188.3,Female,Hispanic,
2017,PA,Heart Disease Mortality,121.3,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,193.6,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,217,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,,Female,Hispanic,
2017,PA,Heart Disease Mortality,142,Female,Hispanic,
2017,PA,Heart Disease Mortality,162.7,Female,Hispanic,
2017,PA,Heart Disease Mortality,133.5,Female,Hispanic,
2017,PA,Heart Disease Mortality,177.9,Female,Hispanic,
2017,PA,Heart Disease Mortality,164.9,Female,Hispanic,
2017,PA,Heart Disease Mortality,158.4,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,175.3,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,179.9,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,176.9,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,148.3,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,113.8,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,195.4,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,199.9,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,203.4,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,119.9,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,167.4,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,162.9,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,134.6,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,195.7,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,126.7,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,87.2,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,160.2,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,154.5,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,115.7,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,237.2,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,150.3,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,114.9,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,183.1,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,133.9,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,160.2,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,147.7,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,122.3,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,136.4,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,174.8,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,100.5,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,176.7,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,,Overall,Asian and Pacific Islander,
2017,PA,Heart Disease Mortality,162.4,Overall,Asian and Pacific Islander,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
2017,ME,Heart Disease Mortality,,Male,American Indian and Alaskan Native,
